"","site_key","pedon_key","latidude","longitude","POM_mgpg_OC","MAOM_mgpg_OC","WS_mgpg_OC_calculated","clay_total","claysilt","ph_h2o","al_fe","DEC","ET","prcp_mean","temp_mean","NPP_MODIS_mean_2001_2022_kgC_m2","horizon_ap","hzn_bot","aridity_index_v3","land_cover_simple","MCI","fMAOM","SOC_NPP_Ratio","SOC_NPP_Ratio_factor","aridity_index_factor","fraction_quant_method"
"46",32201,32320,35.59,-79.07,2.22868060601168,6.39427356637335,8.62295417238503,12.1,77.3,4.9,0.103445615982242,4.68,1423,1452.36749922717,15.4426405,0.809209523809524,"1",18,0.8141,"cropland",-1.1935032889563,0.741540942760775,10.6560216095711,"low","Sub-humid","direct measurement"
"47",31812,31931,34.05,-93.75,5.01959841288926,9.97394893992225,14.9935473528115,7.5,62.4,5.8,0.0787705412115194,4.62,1464,1832.95000326633,16.2521945,0.697633333333333,"1",8,0.9475,"cropland",-1.23623905459024,0.665216089643522,21.4920168466886,"low","Humid","direct measurement"
"48",32217,32336,40.26,-75.95,2.08257556352459,7.51014344262295,9.59271900614754,14.3,56.6,4.2,0.246078057557494,0.19,1192,1569.73499884829,10.298219,0.84862380952381,"0",20,0.9631,"forest",-1.17279712719081,0.782900389119085,11.3038532486265,"low","Humid","direct measurement"
"49",31265,31384,42.67,-92.53,2.14844631807983,19.5929965322635,21.7414428503434,19.5,71.7,5.9,0.251997532274082,15.57,1143,1188.89249844104,8.42570685,0.487395238095238,"1",20,0.7602,"cropland",-0.443557427661613,0.901181980751296,44.6074174530508,"high","Sub-humid","direct measurement"
"50",32940,33082,34.77,-86.73,1.8087718605661,10.043451370521,11.8522232310871,11.2,95.8,4.6,0.122949483100369,6.06,1430,1888.45999479201,15.087748,0.620576190476191,"1",13,1.012,"cropland",-1.09736992369609,0.847389656328621,19.098739869463,"low","Humid","direct measurement"
"51",32234,32353,43.83,-75.54,3.15653774374155,23.2246605315657,26.3811982753073,16.5,60.1,6.2,0.341824498966318,15.52,925,1579.93750168383,5.91596181,0.708771428571429,"1",23,1.2307,"cropland",-0.300542527574531,0.880348962514866,37.2210238898599,"high","Humid","direct measurement"
"52",32704,32846,47.26,-117.74,1.32175531704226,13.6592736345994,14.9810289516417,13.1,85.6,5.9,0.202391607054015,11.7,1277,661.494998276234,8.09676965,0.321438095238095,"1",15,0.3147,"cropland",-0.70491286370561,0.911771392919081,46.6062647009681,"high","Arid","direct measurement"
"53",33140,33286,36.47,-88.21,3.07925440711568,11.4805095643787,14.5597639714944,2.7,12.2,4.5,0.0461959820027205,1.95,1370,1817.18500371277,14.0577203,0.557766666666667,"0",15,0.9828,"forest",-1.41388459129457,0.788509318341674,26.1036824923703,"low","Humid","direct measurement"
"54",32133,32252,39.71,-74.51,1.06433571042537,3.53895838551072,4.60329409593609,1.1,4.3,4.3,0.0213367328699106,0,1232,1398.5450045839,12.0260192,0.959714285714286,"1",23,0.9113,"cropland",-1.54535527005048,0.768788244191264,4.79652555396735,"low","Humid","direct measurement"
"55",32256,32375,44.52,-96.56,1.30851104220718,29.1463646143137,30.4548756565209,32.8,86.1,5.9,0.248733694141013,23.88,1148,848.032501906157,6.386657535,0.554819047619048,"1",25,0.5362,"cropland",-0.0599972823954784,0.957034431630424,54.8915466893487,"high","Sub-humid","direct measurement"
"56",32330,32451,39.3,-106.11,20.2306395414185,28.729094076655,48.9597336180735,19.7,57.1,5.7,0.609648500103238,20.39,1158,789.952502459288,-0.54205775,0.285542857142857,"0",20,0.4935,"grassland",0.360716908135866,0.586790244831922,171.461944830155,"high","Arid","direct measurement"
"57",32193,32312,42.47,-121.55,39.7040743170066,46.821376817121,86.5254511341276,48.4,93.9,6.3,0.208339347779827,42.35,1424,615.122499793768,7.631189065,0.422928571428571,"0",13,0.2857,"grassland",0.738886490237044,0.541128375563633,204.586440783277,"high","Arid","direct measurement"
"58",33567,33763,25.97,-81.37,19.464208385703,59.2433697231826,78.7075781088856,19,46.2,7.4,0.227863610480604,177.91,1814,1735.65999810025,23.606702,0.780290476190476,"0",16,0.7181,"grassland",7.11360408189509,0.752702232067466,100.86958704552,"high","Sub-humid","direct measurement"
"59",33408,33555,34.09,-103.8,1.84231755298896,3.92085290011423,5.76317045310318,2.9,10.6,7.1,0.0703484639459909,4.22,2300,497.825000315905,14.0751042,0.190909523809524,"0",10,0.1743,"grassland",-1.26858413410741,0.680329157712668,30.1879672532905,"low","Arid","direct measurement"
"60",33009,33155,32.43,-85.74,0.764550974582464,2.7160357679072,3.48058674248967,3.2,14.2,5.5,0.0449369720110321,0.2,1549,1721.83500143141,17.296304,0.75517619047619,"1",15,0.911,"cropland",-1.49780788089476,0.780338479932386,4.60897309314654,"low","Humid","direct measurement"
"61",33601,33797,36.07,-80.54,2.30069559322034,9.43661016949153,11.7373057627119,20.7,59.9,4.9,0.177903535253227,0.77,1335,1330.11500001699,14.5193238,0.516695238095238,"1",10,0.8603,"cropland",-1.25597512212893,0.803984352139024,22.7161098019418,"low","Sub-humid","direct measurement"
"62",33602,33798,40.09,-118.49,11.9705775941674,28.3819143731819,40.3524919673493,53.9,91.3,7.3,0.251348692882359,89.67,1909,246.447499992326,11.1681696,0.346009523809524,"0",8,0.0769,"grassland",3.02268021186592,0.703349731068573,116.622489239814,"high","Arid","direct measurement"
"63",33799,33996,47.05,-109.96,3.64652969206924,20.8013797603503,24.4479094524195,36.6,70.9,7.3,NA,46.48,1391,470.314996935427,6.24018055,0.318819047619048,"0",15,0.2982,"cropland",NA,0.850844928104543,76.6827127644895,"high","Arid","direct measurement"
"64",33636,33832,43.39,-86.29,12.5639228072879,17.3276581538975,29.8915809611854,2.1,6.8,4.5,0.0851771559479682,0.18,1055,1184.64499925077,8.13316415,0.828076190476191,"0",5,0.7907,"forest",-1.43362862198832,0.579683562953653,36.0976215775459,"low","Sub-humid","direct measurement"
"65",34368,34582,34.02,-103.43,6.52287635538008,14.1571981955921,20.6800745509722,51.4,76.5,7.9,0.265413987011554,71.3,2316,516.635000689887,14.304745,0.199133333333333,"0",9,0.1804,"grassland",2.18587099245537,0.684581584108776,103.850391116365,"high","Arid","direct measurement"
"66",33883,34080,39.33,-83.96,2.42200897810955,12.9854988399072,15.4075078180167,32.1,90.7,6.9,0.426901234104805,19.01,1186,1430.98499976844,10.97377225,0.492057142857143,"1",10,0.8967,"cropland",0.000429430242708723,0.842803326357727,31.3124360486927,"low","Sub-humid","direct measurement"
"67",34161,34375,61.19,-145.64,4.40967417133191,3.19244968920751,7.60212386053943,1.9,27.6,5.6,0.0981059324292576,1.67,475,1276.64500167966,-1.19063305,0.136719047619048,"0",11,1.7073,"grassland",-1.3429876918699,0.419941814652437,55.6039849086858,"high","Humid","direct measurement"
"68",34628,34842,43.77,-75.71,10.6131784024492,48.3384915112719,58.9516699137211,11.2,80.8,5.3,0.985051462471861,7.13,864,1921.28000025451,5.195328915,0.940033333333333,"1",15,1.457,"cropland",0.347717381028157,0.819968146483685,62.7123186203196,"high","Humid","direct measurement"
"69",34567,34781,44,-118.83,5.33226118969192,18.5225602273461,23.854821417038,26.6,65.7,5.9,0.32833623957693,23.69,1276,764.370001107454,3.8595532,0.511061904761905,"0",28,0.2937,"forest",0.0599219765826798,0.776470295188066,46.6769704311097,"high","Arid","direct measurement"
"70",34688,34902,46.68,-94,5.66411777659754,14.7556511263391,20.4197689029366,4,18.7,5.2,0.152122734915001,5,968,889.149999253452,5.0605672,0.574061904761905,"0",15,0.7401,"forest",-1.09976242862847,0.722615970654645,35.5706740571922,"low","Sub-humid","direct measurement"
"71",34868,35088,39.08,-118.69,0.783018930149527,1.53463554365816,2.31765447380769,17.5,39.1,8.8,0.103395954414715,48.98,2028,214.0325002186,10.93787375,0.0716476190476191,"0",5,0.0626,"other",0.879302169540172,0.662150273477521,32.3479622158457,"low","Arid","direct measurement"
"72",34948,35168,29.93,-96.75,4.56478373568615,23.2470739578164,27.8118576935025,28.8,48.1,7.8,0.1051757577672,61.09,1748,1060.64249817282,20.1242385,0.613690476190476,"1",20,0.5775,"cropland",1.44883335787582,0.835869153869841,45.3190309651641,"high","Sub-humid","direct measurement"
"73",38942,39559,46.81,-116.59,16.8044086477321,25.2619532191037,42.0663618668358,16.9,85.6,5.9,0.399840669767076,12.49,1171,1121.66749758273,7.48730695,0.423195238095238,"0",8,0.6539,"cropland",-0.348442793658604,0.60052621852758,99.401784519534,"high","Sub-humid","direct measurement"
"74",38901,39518,45.5,-110.96,3.48905012314451,8.25014977035213,11.7391998934966,22,66,5.6,0.586467869910626,6.6,1181,1145.51250013709,2.2762985,0.528080952380952,"0",21,0.496,"forest",-0.322054833311664,0.702786377708978,22.2299248639214,"low","Arid","direct measurement"
"75",38820,39435,39.93,-97.84,2.43307077216852,7.87927490684383,10.3123456790123,12.6,63.1,4.9,0.0515596714090476,7.83,1546,942.812499456108,11.2333645,0.415047619047619,"1",14,0.4673,"cropland",-1.13006828886138,0.764062333837364,24.8461747658627,"low","Arid","direct measurement"
"76",38793,39408,44.97,-72.97,3.02729646655605,15.4047683812529,18.4320648478089,16.3,72.8,5.4,0.297541265596272,8.44,927,1451.04499860294,6.5598054,0.61492380952381,"1",20,1.0913,"cropland",-0.703487326753715,0.835759233078224,29.9745506066557,"low","Humid","direct measurement"
"77",39577,40208,36.51,-115.16,2.26179908326581,2.73439787324578,4.99619695651158,11.5,55.5,8.7,0.103929673559981,52.15,2402,373.285000346601,12.2137098,0.0692619047619048,"0",9,0.1028,"shrubland",1.02849646874693,0.547295852634876,72.1348477736289,"high","Arid","direct measurement"
"78",39578,40209,38.53,-95.24,4.45651466148832,21.3995976664655,25.8561123279538,23.9,98,5.9,0.146629145978153,19.54,1498,1285.87000033259,13.0991899,0.409919047619048,"1",8,0.6625,"cropland",-0.428296188517774,0.827641734961437,63.0761426631309,"high","Sub-humid","direct measurement"
"79",39828,40459,34.65,-82.25,3.59642737851885,11.8499071439069,15.4463345224258,15.3,33.8,5.8,0.0781655948203215,4.46,1465,1564.16750319302,15.5323775,0.773438095238095,"0",8,0.868,"forest",-1.2447046760792,0.767166289627007,19.97100300273,"low","Sub-humid","direct measurement"
"80",39797,40428,40.07,-94.27,5.62803119290202,15.941009172628,21.56904036553,18.9,79.7,7.6,0.220515264436076,25.15,1326,1198.089995116,11.1389863,0.6054,"1",19,0.6777,"cropland",-0.0462334004608457,0.739069003649495,35.6277508515527,"low","Sub-humid","direct measurement"
"81",39747,40378,38.16,-106.59,16.2243439328964,25.3557326644551,41.5800765973515,12.2,63.2,5.6,0.190431882015512,18.31,1171,608.690000258386,0.4330495,0.571414285714286,"0",23,0.442,"forest",-0.414970472479952,0.609804857023042,72.7669532191955,"high","Arid","direct measurement"
"82",40013,40727,34.77,-106.76,0.476123955017716,3.57645039299403,4.05257434801174,13.1,24.3,8.5,0.0385814895729891,36.98,2064,257.424999816343,13.88727335,0.328785714285714,"1",10,0.1153,"cropland",0.212917866608317,0.882513209103416,12.3258833091819,"low","Arid","direct measurement"
"83",43139,43853,46.98,-69.18,2.80961577805966,8.82455637846611,11.6341721565258,12,58.7,4,0.177465109235353,0.47,835,1411.1100004334,2.912707,0.640990476190476,"0",20,1.2733,"forest",-1.27072216752461,0.758503162901564,18.1503042380127,"low","Humid","direct measurement"
"84",43181,43895,38.31,-120.4,43.9159352156309,31.9524579472268,75.8683931628577,16.1,52.4,6.1,0.551625782886134,15.61,1768,2094.41499903798,11.221781,0.512357142857143,"0",18,0.6945,"forest",0.0431610224702044,0.421156381665265,148.077164963057,"high","Sub-humid","direct measurement"
"85",49651,50365,44.36,-100.53,2.16449036338358,10.4148243055366,12.5793146689202,72.7,97.4,4.6,0.230832416596797,27.17,1476,598.152499578893,8.84004115,0.280333333333333,"0",8,0.277,"grassland",0.0649812634775102,0.827932568637352,44.8727039319389,"high","Arid","direct measurement"
"86",52679,53405,30.16,-98.78,7.20963489575039,28.9403872644522,36.1500221602026,47.1,78.7,7.4,0.162105060393975,74.97,1918,983.617500945926,18.2100465,0.50432380952381,"0",12,0.4205,"grassland",2.19042716758881,0.800563472304383,71.680181418236,"high","Arid","direct measurement"
"87",43230,43944,37.78,-120.2,10.7805337914275,24.8003100515356,35.5808438429631,12.6,71.9,6.1,0.249392400606116,8.62,1888,1705.49250175059,12.2710965,0.648919047619048,"0",12,0.5284,"forest",-0.772977384646961,0.697012981507475,54.8309438188214,"high","Sub-humid","direct measurement"
"88",52657,53383,29.5,-95.62,6.49223151148308,23.0878805914428,29.5801121029259,69.6,96.8,7.5,0.222926848692814,72.62,1602,1445.93249752,20.467405,0.775428571428571,"0",13,0.7244,"forest",2.17888540587136,0.780520388533588,38.146791584466,"high","Sub-humid","direct measurement"
"89",49680,50406,30.55,-96.87,0.473627261645505,1.3794633685335,1.85309063017901,2.3,7.2,5.1,0.0192522403058828,1.02,1731,1115.31750187278,19.6834575,0.696842857142857,"0",20,0.541,"forest",-1.50100046972318,0.744412251655629,2.65926616192482,"low","Sub-humid","direct measurement"
"90",49686,50412,37.13,-100.39,3.44910954648996,12.0340909090909,15.4832004555809,12.9,54.7,6.6,0.0550341818844932,10.41,2015,639.530001491308,13.790376,0.240895238095238,"0",10,0.2584,"grassland",-1.00372259853132,0.777235361875927,64.2735845590255,"high","Arid","direct measurement"
"91",52684,53410,39.37,-75.29,4.99704688759931,25.6882454170179,30.6852923046172,4.5,29.6,4.1,0.100139717800447,0.22,1324,1350.01500191726,12.8817372,0.648576190476191,"0",13,0.8387,"forest",-1.40754510672739,0.837151726045399,47.3117773288714,"high","Sub-humid","direct measurement"
"92",52671,53397,31.77,-95.11,18.861006973838,26.0403112024832,44.9013181763212,30.4,68.8,6.3,0.811803378335777,21.91,1607,1429.17000073195,18.2618935,0.696452380952381,"1",14,0.6974,"cropland",0.758959909255785,0.579945361519822,64.471483484513,"high","Sub-humid","direct measurement"
"93",54025,54826,46.77,-110.62,5.40940876485815,29.9070971397664,35.3165059046245,30.8,78.5,5.6,0.487140019860973,23.25,1160,929.947500944138,0.79394795,0.285585714285714,"0",16,0.4904,"grassland",0.296303589073269,0.846830578895127,123.663419204828,"high","Arid","direct measurement"
"94",68236,70203,34.11,-80.19,4.7370794937271,25.6774715829754,30.4145510767025,11.4,34.9,3.9,0.19640864545789,0.05,1574,1424.89749979973,16.777477,0.633285714285714,"1",20,0.7474,"cropland",-1.25972111679952,0.844249567196286,48.0265864058014,"high","Sub-humid","direct measurement"
"95",56391,57192,28.64,-98.46,3.97153999661898,17.5783970140465,21.5499370106655,49.9,76.9,7.6,0.159776104123724,138.51,1963,787.464998319745,21.5384305,0.38867619047619,"1",9,0.3305,"cropland",5.15982253521128,0.81570526193866,55.4444484604611,"high","Arid","direct measurement"
"96",56431,57232,46.86,-67.98,3.85657767251588,26.4984390138874,30.3550166864033,18.5,64.4,5.5,0.720451891648679,12.67,888,1334.91250065342,4.1321506,0.494533333333333,"1",41,1.0788,"cropland",0.178780364358835,0.872950895980125,61.3811337686774,"high","Humid","direct measurement"
"97",58702,59503,35.33,-99.29,7.28153907659177,10.6384810869019,17.9200201634937,9.8,35.4,8.3,0.0824240913604767,57.35,1985,829.695002760738,15.5553895,0.352466666666667,"1",16,0.3449,"cropland",1.23701539858887,0.593664571236053,50.841744363988,"high","Arid","direct measurement"
"98",58694,59495,39.71,-103.81,2.97917297094318,8.45169076429985,11.430863735243,23.3,57.5,7.9,0.0909876836300963,56.08,1795,516.96250030864,9.3061423,0.234509523809524,"1",12,0.2077,"cropland",1.19144682392374,0.739374640451888,48.7437079294381,"high","Arid","direct measurement"
"99",68302,70269,39.66,-89.28,1.19409806615239,14.5733911021875,15.7674891683399,27.1,96.6,5.9,0.276126397396443,13.49,1275,1316.9949978739,11.6217778,0.553366666666667,"1",18,0.7641,"cropland",-0.501840407790433,0.924268343970068,28.4937458617069,"low","Sub-humid","direct measurement"
"100",58606,59407,42.02,-112.14,8.53891946236047,17.3419750049166,25.8808944672771,13.7,46.2,7.5,0.207540941134829,59.57,1457,1053.19749633595,5.53547125,0.292619047619048,"0",19,0.3094,"grassland",1.54335286478174,0.670068610914635,88.4456930533472,"high","Arid","direct measurement"
"101",58668,59469,30.11,-98.14,11.2010256534343,27.1869340573614,38.3879597107957,22.3,52.5,8.1,0.129502074586803,58.97,1853,1057.33499851078,18.685704,0.496290476190476,"0",15,0.4688,"forest",1.38899820619857,0.708215134697969,77.3497811311262,"high","Arid","direct measurement"
"102",56447,57248,39.06,-78.05,2.98333512670146,12.8487383655243,15.8320734922257,23.1,85.7,5.8,0.20223103613352,6.5,1255,1202.91249869205,12.0410878,0.689847619047619,"1",20,0.7895,"cropland",-0.948491119013937,0.811563840442858,22.9501023922979,"low","Sub-humid","direct measurement"
"103",58706,59507,35.54,-111.36,0.556244989397219,2.5536695799942,3.10991456939142,2.6,10.7,8.3,0.508725865052418,13.4,2265,307.652499865741,13.681425,0.0541952380952381,"0",12,0.0913,"other",-0.129668285298245,0.821138176954465,57.3835391944642,"high","Arid","direct measurement"
"104",58734,59535,36.99,-92.25,1.7629003036899,7.62824185707024,9.39114216076014,10.3,81.8,6.1,0.116420665460822,4.5,1393,1403.12249395624,13.2114743,0.603547619047619,"1",20,0.791,"cropland",-1.1809301299276,0.812280522058756,15.5599025899217,"low","Sub-humid","direct measurement"
"105",64150,66075,46.86,-121.53,30.8207789640174,50.417556346382,81.2383353103994,1.6,16.8,4.6,0.457273697214735,2.52,903,2657.53500420228,4.086890785,0.581642857142857,"0",16,2.2459,"forest",-0.722023193908077,0.620612868958283,139.670477016528,"high","Humid","direct measurement"
"106",64202,66127,37.01,-94.84,1.22550389925934,5.73140046764986,6.9569043669092,8.7,90.1,6.7,0.0866241065020107,8.01,1560,1262.3125038743,14.34672615,0.541366666666667,"1",28,0.7101,"cropland",-1.06490582424232,0.823843503572006,12.8506330279709,"low","Sub-humid","direct measurement"
"107",67821,69747,46.25,-94.33,0.384241015539733,6.20218482283166,6.58642583837139,2.6,7.9,4.8,0.143151641479938,0.79,1020,893.434999138117,5.5259643,0.491557142857143,"0",22,0.6593,"cropland",-1.31127344356412,0.941661680406206,13.3991051377836,"low","Sub-humid","direct measurement"
"108",67822,69748,46.33,-94.12,6.70483783294076,84.1432712965599,90.8481091295007,25.8,72.1,4.2,0.00954987365668047,4.44,995,910.984998986125,5.2134714,0.589657142857143,"0",20,0.6898,"forest",-1.35667180479964,0.926197277002395,154.069377824039,"high","Sub-humid","direct measurement"
"109",67960,69888,31.02,-87.68,14.1507255040487,17.113241882106,31.2639673861547,4.5,22,4.6,0.136640363986746,0.46,1553,2111.50500370562,18.73332625,0.545614285714286,"0",10,1.0696,"forest",-1.33725110093555,0.547379085665392,57.3004926827122,"high","Humid","direct measurement"
"110",68281,70248,38.37,-75.8,1.28136287998701,3.92783798043751,5.20920086042453,0.5,4.8,6,0.0746298510427011,1.21,1340,1393.63499876112,13.7420045,0.554790476190476,"1",21,0.8183,"cropland",-1.40250009506574,0.754019298867545,9.38949222090837,"low","Sub-humid","direct measurement"
"111",64167,66092,40.85,-84.71,2.32511847090038,11.0008448064205,13.3259632773209,23.5,84.3,7.1,0.384840615690169,16.37,1137,1171.28499981761,9.94682765,0.461495238095238,"1",13,0.7797,"cropland",-0.191162318006488,0.825519669947055,28.8756246593618,"low","Sub-humid","direct measurement"
"112",69112,71084,42.33,-103.26,11.0469460072117,11.971724513322,23.0186705205338,22.6,55.9,7.9,0.103565968222443,47.75,1583,530.962500050664,7.96160836,0.314957142857143,"1",9,0.2658,"cropland",0.822023113186683,0.520087574242946,73.0850880590267,"high","Arid","direct measurement"
"113",68218,70185,48.37,-113.29,3.8881654538491,10.3970016961208,14.2851671499699,26.1,78.7,5,0.414940639183765,5.09,1140,1133.18500089273,3.487323,0.577928571428571,"0",14,0.4612,"forest",-0.670269447592147,0.727817993795243,24.7178766653787,"low","Arid","direct measurement"
"114",68082,70010,42.43,-111.06,20.7023879298936,30.3870223667543,51.0894102966478,20.4,58.9,6.5,0.176490829195631,26.56,1245,825.419999778271,3.37968485,0.373757142857143,"0",6,0.3211,"grassland",-0.0514953006283675,0.594781231380705,136.691462017557,"high","Arid","direct measurement"
"115",68407,70380,35.35,-107.88,0.945764925041466,3.38767545453506,4.33344037957652,12.6,24.5,8.1,0.0508531397978621,31.91,1871,331.957500949502,9.170710025,0.171352380952381,"0",6,0.1475,"grassland",-0.00446009181469054,0.781751947136772,25.2896420551098,"low","Arid","direct measurement"
"116",133211,72471,40.27,-77.64,3.616216060146,23.7976841384036,27.4139001985496,23.3,82.2,4.1,0.258339165602216,0.05,1153,1342.08999952674,9.8366277,0.814214285714286,"0",31,0.8999,"forest",-1.15950756019736,0.868088231373319,33.6691466602065,"low","Sub-humid","direct measurement"
"117",132511,71826,32.8,-102.24,2.70023388048961,11.7206395174159,14.4208733979055,26,52.4,8.4,0.104048855432607,60.77,2389,575.815000675619,16.487411,0.195042857142857,"0",19,0.1841,"grassland",1.43203640680954,0.81275517744426,73.936947033867,"high","Arid","direct measurement"
"118",132093,71415,39.57,-121.95,4.66839268169626,13.3203218354178,17.9887145171141,32,93.7,6.3,0.248306093456913,23.25,1849,1067.24500028882,16.7406465,0.369752380952381,"1",10,0.2956,"cropland",-0.0901681722882163,0.740482140774715,48.6507063748449,"high","Arid","direct measurement"
"119",132639,71954,37.51,-118.29,0.667923702635914,1.91427615321252,2.58219985584844,2.8,27.6,5.8,0.0560551340219264,5.35,1976,379.304999649525,7.3968331,0.0829142857142857,"0",4,0.1259,"other",-1.23883807853486,0.741335396203694,31.1430030856979,"low","Arid","direct measurement"
"120",132781,72021,41.98,-120.71,12.6062902823056,18.7351977828168,31.3414880651224,22.3,64.2,6.3,0.774222037553493,23.68,1404,930.447504013777,6.28960795,0.428209523809524,"0",3,0.3402,"grassland",0.780969095475169,0.597776268436527,73.191945350248,"high","Arid","direct measurement"
"121",132691,72006,40.56,-83.62,6.62378496597905,22.8859488065666,29.5097337725456,24,83.4,6.3,0.48796650492461,15.95,1141,1186.36500240862,9.80796175,0.653038095238095,"0",8,0.7916,"forest",-0.0439406610471598,0.775538979204838,45.1883802610114,"high","Sub-humid","direct measurement"
"122",133933,73200,42.82,-98.08,20.4278127689139,38.0682793923382,58.4960921612521,24.7,85.1,6.3,0.196990884525453,23.41,1398,797.505002245307,9.40336715,0.497266666666667,"0",5,0.409,"cropland",-0.165717724773172,0.650783291427367,117.635257061105,"high","Arid","direct measurement"
"123",133883,73150,42.06,-74.59,10.4822812479535,26.8825756695537,37.3648569175072,9.8,43,3.5,0.479604420751347,0.05,923,1710.59750101715,5.2443232145,0.935247619047619,"0",19,1.3682,"forest",-0.801464738672445,0.71946149101826,39.9518332434319,"high","Humid","direct measurement"
"124",430,430,42.28,-73.26,5.28847805917322,16.1641524346242,21.4526304937975,9.3,45.8,6.6,0.397184083922503,10,1003,1476.40250175633,7.5601315,0.709038095238095,"1",18,1.1225,"cropland",-0.469253669749903,0.753481137863151,30.2559631673862,"low","Humid","direct measurement"
"125",475,475,43.15,-71.44,4.25382799325464,20.0125321736043,24.266360166859,6.2,37.2,5.7,1.02415160215128,4.5,1057,1435.88250058144,7.8116877,0.717952380952381,"1",25,0.9384,"cropland",0.287924731804083,0.824702676297364,33.7994006436319,"low","Humid","direct measurement"
"126",646,646,34.96,-110.37,0.304844947789744,1.18644073770018,1.49128568548993,26.4,42,9.3,0.123437975092516,NA,2151,325.830000281334,13.0276875,0.1105,"0",8,0.1036,"grassland",NA,0.795582462330419,13.4957980587324,"low","Arid","direct measurement"
"127",1167,1167,43.19,-70.71,7.19684899081167,24.162335513757,31.3591845045687,6.9,58.4,4.6,0.794809939335543,0.12,1100,1661.85750034451,8.26557825,0.926661904761905,"0",6,1.0336,"forest",-0.288135999818173,0.770502673953043,33.8410204880777,"low","Humid","direct measurement"
"128",1180,1180,44.03,-72.53,16.3828125,27.0828054617117,43.4656179617117,3.9,26.8,5.8,2.71182649670131,7.02,904,1474.49499937147,4.77209325,0.949947619047619,"0",30,1.2929,"forest",3.13677039361252,0.62308571076957,45.7558049414226,"high","Humid","direct measurement"
"129",1183,1183,43.87,-72.18,5.90207508824474,16.2086319392448,22.1107070274896,4.2,63.4,7.2,0.819215172013726,13.3,963,1224.47749916092,6.88333183,0.690976190476191,"1",23,0.9554,"cropland",0.368074222680602,0.733067102697944,31.9992314239538,"low","Humid","direct measurement"
"130",1367,1367,39.03,-89.27,1.31131972093363,11.1368849764401,12.4482046973737,14.6,95.9,5.7,0.317026866390711,6.1,1275,1357.49749840703,12.1547455,0.619557142857143,"0",18,0.7855,"cropland",-0.781449777729992,0.894657924350305,20.0921010126164,"low","Sub-humid","direct measurement"
"131",1450,1450,42.23,-94.06,0.905076581883707,33.9371058285397,34.8421824104234,36.6,80.6,5.9,0.278972066819393,35.3,1198,1122.06499990448,8.84586325,0.402342857142857,"1",25,0.6981,"cropland",0.523297971457101,0.974023539305823,86.5982377762264,"high","Sub-humid","direct measurement"
"132",1489,1489,43.25,-89.13,2.0219923412403,8.37873098606531,10.4007233273056,15.9,94.6,6,0.276580795707493,10.8,1066,1150.53500153124,7.7515671,0.529038095238095,"1",15,0.7838,"cropland",-0.626975611427074,0.805591180766068,19.6596869316655,"low","Sub-humid","direct measurement"
"133",1569,1569,44.71,-90.22,3.8489512625577,19.3199837089329,23.1689349714906,16.1,87.6,5,0.563153155633339,6.1,939,1285.11250025034,6.01751791,0.641409523809524,"1",23,0.8998,"cropland",-0.383177798731335,0.833874484636699,36.1219066936883,"low","Sub-humid","direct measurement"
"134",1632,1632,44.3,-87.82,4.10060040026684,12.5810206804536,16.6816210807205,8.1,61.5,7,0.28239651646396,10.5,986,1085.14250096306,6.97450645,0.683,"1",18,0.7629,"cropland",-0.631602440000607,0.754184537556362,24.4240425779216,"low","Sub-humid","direct measurement"
"135",1703,1703,43.74,-92.88,8.0806703760359,47.7092403637647,55.7899107398006,26.7,88.7,4.8,0.503619657437619,19.9,1068,1150.71250168979,7.0834272,0.54007619047619,"0",9,0.7655,"cropland",0.166217080455927,0.855158929833685,103.300074551722,"high","Sub-humid","direct measurement"
"136",1817,1817,38.86,-95.44,1.28727765301394,19.4364952055039,20.7237728585178,25.2,92.6,7,0.265611890037067,22,1490,1219.92749989405,12.7027097,0.561914285714286,"1",24,0.6415,"cropland",-0.120654612193022,0.937884010705857,36.8806655843862,"high","Sub-humid","direct measurement"
"137",1849,1849,43.87,-83.29,2.03180383553724,14.805470064053,16.8372738995902,22,57.1,6.8,0.352596585804133,17.2,1022,1077.3025008291,7.5272681,0.643261904761905,"1",28,0.7156,"cropland",-0.204500987733471,0.879327030750109,26.174834503564,"low","Sub-humid","direct measurement"
"138",1856,1856,44.88,-85.66,0.940549652635881,8.28371475275849,9.22426440539437,4.2,16.9,5.3,0.135912065541212,5,1020,1070.63250163849,7.2778905,0.794190476190476,"1",21,0.7705,"cropland",-1.12599390269107,0.898035267496686,11.6146751716802,"low","Sub-humid","direct measurement"
"139",1869,1869,42.84,-83.25,1.64532139386367,10.7832153269471,12.4285367208108,7.6,34.7,6.8,0.172476506041865,6.4,1055,1142.8150010407,7.9759371,0.549752380952381,"1",22,0.7434,"cropland",-1.00131794169118,0.867617449195875,22.6075177687813,"low","Sub-humid","direct measurement"
"140",1912,1912,42.94,-83.05,3.50882995749368,24.1924658830818,27.7012958405755,18.2,58.5,7.4,0.288313288096644,21.3,1052,1066.10749740154,8.19695645,0.559385714285714,"1",29,0.7317,"cropland",-0.116674497128947,0.873333363980969,49.5209211339041,"high","Sub-humid","direct measurement"
